country,year,category,sumPrice,meanPrice
LBN,2020,vegetables and fruits,152.99,1.01317880794702
LBR,2020,cereals and tubers,10954.44,24.616719101123596
LBR,2020,miscellaneous food,1098.91,4.503729508196722
LBR,2020,non-food,2321.68,3.0230208333333333
LBR,2020,oil and fats,558.41,3.67375
LBR,2020,pulses and nuts,110.48,0.7780281690140846
LBR,2020,vegetables and fruits,854.54,2.8967457627118645
LBY,2020,cereals and tubers,4025.2,1.82383325781604
LBY,2020,"meat, fish and eggs",18601.25,11.000147841513895
LBY,2020,milk and dairy,1996.49,2.411219806763285
LBY,2020,miscellaneous food,4179.05,2.283633879781421
LBY,2020,non-food,8583.25,7.962198515769944
LBY,2020,oil and fats,1614.77,3.7292609699769055
LBY,2020,pulses and nuts,1274.68,1.471916859122402
LBY,2020,vegetables and fruits,2057.42,2.129834368530021
LKA,2020,cereals and tubers,78.74,0.5789705882352941
LKA,2020,"meat, fish and eggs",625.194,3.079773399014778
LKA,2020,miscellaneous food,80.73,1.755
LKA,2020,pulses and nuts,42.42,0.8657142857142858
LKA,2020,vegetables and fruits,220.11,0.7077491961414791
LSO,2020,cereals and tubers,1156.79,3.948088737201365
LSO,2020,oil and fats,110.68,1.2577272727272728
LSO,2020,pulses and nuts,134.9,0.7578651685393258
MDG,2020,cereals and tubers,125.63,0.4831923076923077
MDG,2020,oil and fats,68.55,1.3989795918367347
MDG,2020,pulses and nuts,34.44,0.6888
MEX,2020,cereals and tubers,42.94,0.7667857142857143
MEX,2020,pulses and nuts,70.62,1.157704918032787
MLI,2020,cereals and tubers,2259.77,0.524917537746806
MLI,2020,"meat, fish and eggs",84630.552,58.16532783505154
MLI,2020,milk and dairy,620.36,2.9540952380952383
MLI,2020,miscellaneous food,325.92900000000003,0.5198229665071771
MLI,2020,non-food,1622.98,3.0738257575757575
MLI,2020,oil and fats,340.89,1.5150666666666666
MLI,2020,pulses and nuts,1330.86,0.9519742489270384
MLI,2020,vegetables and fruits,244.29,0.9218490566037736
MMR,2020,cereals and tubers,236.41,0.4709362549800797
MMR,2020,"meat, fish and eggs",307.64,1.028896321070234
MMR,2020,miscellaneous food,172.361,0.3145273722627737
MMR,2020,non-food,154.45,3.217708333333333
MMR,2020,oil and fats,754.09,1.280288624787776
MMR,2020,pulses and nuts,730.22,1.221103678929766
MMR,2020,vegetables and fruits,511.53,0.8626138279932547
MNG,2020,cereals and tubers,48.79,0.5029896907216495
MNG,2020,"meat, fish and eggs",308.32,3.2116666666666664
MNG,2020,milk and dairy,30.59,0.6797777777777778
MOZ,2020,cereals and tubers,975.4,0.6417105263157895
MOZ,2020,miscellaneous food,317.54,1.047986798679868
MOZ,2020,oil and fats,488.06,1.478969696969697
MOZ,2020,pulses and nuts,1652.72,1.3075316455696202
MRT,2020,cereals and tubers,394.18,0.6939788732394366
MRT,2020,"meat, fish and eggs",39613.05,160.37672064777328
MRT,2020,milk and dairy,268.54,3.949117647058824
MRT,2020,miscellaneous food,50.92,0.6881081081081082
MRT,2020,non-food,2627.46,18.12041379310345
MRT,2020,oil and fats,89.42,1.2594366197183098
MRT,2020,pulses and nuts,141.16,1.8573684210526316
MWI,2020,cereals and tubers,490.382,0.4386243291592129
MWI,2020,"meat, fish and eggs",192.899,0.3331588946459413
MWI,2020,miscellaneous food,110.09,1.1349484536082477
MWI,2020,non-food,9727.072,5.446288913773796
MWI,2020,oil and fats,121.12,1.4953086419753088
MWI,2020,pulses and nuts,430.2569,0.9518957964601772
MWI,2020,vegetables and fruits,49.653,0.0612244143033292
NAM,2020,cereals and tubers,371.174,0.8104235807860262
NER,2020,cereals and tubers,7003.13,4.72864956110736
NGA,2020,cereals and tubers,59919.7,19.372680245716133
NGA,2020,"meat, fish and eggs",1363.107,2.562231203007519
NGA,2020,milk and dairy,358.34,2.843968253968254
NGA,2020,miscellaneous food,140.55,0.5205555555555555
NGA,2020,non-food,119.49,0.5150431034482759
NGA,2020,oil and fats,565.14,1.578603351955307
NGA,2020,pulses and nuts,23191.49,18.46456210191083
NGA,2020,vegetables and fruits,302.724,0.4068870967741935
NIC,2020,cereals and tubers,961.05,14.561363636363636
NIC,2020,"meat, fish and eggs",82.01,2.158157894736842
NIC,2020,milk and dairy,18.21,2.0233333333333334
NIC,2020,miscellaneous food,3.41,0.3788888888888889
NIC,2020,oil and fats,11.99,1.199
NIC,2020,pulses and nuts,906.15,33.56111111111111
NIC,2020,vegetables and fruits,26.4,0.4551724137931034
NPL,2020,cereals and tubers,390.43,0.5096997389033943
NPL,2020,"meat, fish and eggs",1226.398,2.349421455938697
NPL,2020,milk and dairy,133.06,0.7153763440860215
NPL,2020,oil and fats,627.63,1.6302077922077922
NPL,2020,pulses and nuts,866.53,1.2558405797101448
NPL,2020,vegetables and fruits,975.92,0.9053061224489796
PAK,2020,cereals and tubers,65.7,0.3934131736526946
PAK,2020,"meat, fish and eggs",76.31,0.9659493670886076
PAK,2020,milk and dairy,25.36,0.6502564102564102
PAK,2020,miscellaneous food,26.12,0.5441666666666667
PAK,2020,non-food,263.48,2.177520661157025
PAK,2020,oil and fats,127.49,1.5739506172839506
PAK,2020,pulses and nuts,186.84,1.3345714285714283
PAN,2020,cereals and tubers,459.72,13.930909090909092
PAN,2020,pulses and nuts,2385.34,41.12655172413793
PER,2020,cereals and tubers,76.83,0.9038823529411764
PER,2020,"meat, fish and eggs",8.43,2.1075
PER,2020,miscellaneous food,3.91,0.782
PER,2020,oil and fats,10.35,2.07
PHL,2020,cereals and tubers,3378.12,0.9746451240623196
PHL,2020,"meat, fish and eggs",31342.84,4.193022073578596
PHL,2020,miscellaneous food,176.32,1.007542857142857
PHL,2020,oil and fats,74.46000000000001,1.0791304347826087
PHL,2020,pulses and nuts,1709.52,1.9404313280363223
PHL,2020,vegetables and fruits,15473.048,1.415131516370953
PRY,2020,cereals and tubers,25.25,0.63125
PSE,2020,cereals and tubers,6700.61,18.15883468834688
PSE,2020,"meat, fish and eggs",3932.43,8.642703296703296
PSE,2020,milk and dairy,3044.21,7.046782407407408
PSE,2020,miscellaneous food,435.63,1.8227196652719664
PSE,2020,non-food,197.1,1.1945454545454546
PSE,2020,oil and fats,1264.64,7.483076923076924
PSE,2020,pulses and nuts,383.64,1.9474111675126904
PSE,2020,vegetables and fruits,675.29,1.2693421052631575
RUS,2020,cereals and tubers,5.34,0.2966666666666666
RWA,2020,cereals and tubers,826.516,0.5469993381866314
RWA,2020,"meat, fish and eggs",607.11,2.3172137404580155
RWA,2020,miscellaneous food,227.88,0.6884592145015106
RWA,2020,oil and fats,555.61,1.725496894409938
RWA,2020,pulses and nuts,122.54,0.6316494845360825
RWA,2020,vegetables and fruits,73.012,0.2039441340782123
SDN,2020,cereals and tubers,14419.38,34.496124401913875
SDN,2020,"meat, fish and eggs",1964.09,9.919646464646464
SDN,2020,milk and dairy,1328.34,16.814430379746835
SDN,2020,miscellaneous food,314.22,1.5034449760765551
SDN,2020,non-food,25.78,3.2225
SDN,2020,oil and fats,486.95,5.471348314606741
SDN,2020,pulses and nuts,313.03000000000003,3.5171910112359552
SDN,2020,vegetables and fruits,536.75,2.901351351351351
SEN,2020,cereals and tubers,759.38,0.5162338545207342
SEN,2020,pulses and nuts,223.16,1.0189954337899545
SLE,2020,cereals and tubers,293.06,0.6248614072494669
SLE,2020,"meat, fish and eggs",1166.95,4.763061224489796
SLE,2020,miscellaneous food,594.82,2.5749783549783554
SLE,2020,oil and fats,319.07,1.4055947136563876
SLE,2020,pulses and nuts,248.71,1.0151428571428571
SLE,2020,vegetables and fruits,257.98,0.9347101449275363
SLV,2020,cereals and tubers,562.89,10.051607142857142
SLV,2020,pulses and nuts,303.59000000000003,13.799545454545456
SOM,2020,cereals and tubers,17678.62,29.36647840531561
SOM,2020,"meat, fish and eggs",36949.3,1231.6433333333334
SOM,2020,milk and dairy,4426.58,51.47186046511628
SOM,2020,miscellaneous food,1892.83,36.40057692307692
SOM,2020,non-food,8799.68,38.25947826086957
SOM,2020,oil and fats,4043.95,55.39657534246575
SSD,2020,cereals and tubers,15469.67,13.054573839662448
SSD,2020,"meat, fish and eggs",84791.53,116.1527808219178
SSD,2020,milk and dairy,151.31,2.654561403508772
SSD,2020,miscellaneous food,638.94,2.476511627906977
SSD,2020,non-food,2819.61,4.391915887850468
SSD,2020,oil and fats,892.22,5.069431818181818
SSD,2020,pulses and nuts,3257.04,5.548620102214651
SSD,2020,vegetables and fruits,472.4,5.079569892473118
SWZ,2020,cereals and tubers,288.85,1.3250000000000002
SWZ,2020,miscellaneous food,49.62,0.7518181818181818
SWZ,2020,non-food,13.86,0.6599999999999999
SWZ,2020,oil and fats,41.45,1.4293103448275863
SWZ,2020,pulses and nuts,58.09,1.528684210526316
SWZ,2020,vegetables and fruits,22.99,0.7927586206896551
SYR,2020,cereals and tubers,608684.987,153.4757909732728
SYR,2020,"meat, fish and eggs",188416.4,79.10008396305625
SYR,2020,milk and dairy,2068.21,1.9347146866230125
SYR,2020,miscellaneous food,708.442,0.8364132231404959
SYR,2020,non-food,18570.732,3.01326172318676
SYR,2020,oil and fats,1368.69,3.061946308724832
SYR,2020,pulses and nuts,3345.24,2.3328033472803344
SYR,2020,vegetables and fruits,4731.621,1.2570725292242295
TCD,2020,cereals and tubers,663.15,0.4894095940959409
TCD,2020,"meat, fish and eggs",46782.03,63.04855795148248
TCD,2020,pulses and nuts,358.61,0.5966888519134775
TGO,2020,cereals and tubers,88.32000000000001,0.5105202312138729
THA,2020,cereals and tubers,2.42,0.3457142857142857
THA,2020,"meat, fish and eggs",4.5,1.5
TJK,2020,cereals and tubers,234.62,0.5296162528216705
TJK,2020,"meat, fish and eggs",774.34,3.3962280701754386
TJK,2020,milk and dairy,51.71,0.4658558558558558
TJK,2020,miscellaneous food,513.745,2.131721991701245
TJK,2020,non-food,1079.12,3.6212080536912743
TJK,2020,oil and fats,161.49,1.357058823529412
TJK,2020,pulses and nuts,273.19,1.484728260869565
TJK,2020,vegetables and fruits,173.975,0.7218879668049792
TLS,2020,cereals and tubers,406.17,1.0308883248730965
TLS,2020,"meat, fish and eggs",162.75,1.6113861386138617
TLS,2020,miscellaneous food,91.72,0.7643333333333333
TLS,2020,non-food,11.4,0.95
TLS,2020,oil and fats,51.34,1.092340425531915
TLS,2020,pulses and nuts,118.4,2.2339622641509433
TLS,2020,vegetables and fruits,393.57,2.399817073170732
TUR,2020,cereals and tubers,173.97,0.8967525773195876
TUR,2020,"meat, fish and eggs",784.321,4.309456043956044
TUR,2020,milk and dairy,773.8100000000001,6.240403225806452
TUR,2020,miscellaneous food,989.49,3.895629921259842
TUR,2020,non-food,513.834,3.4954693877551017
TUR,2020,oil and fats,175.75,3.0833333333333335
TUR,2020,pulses and nuts,308.61,2.550495867768595
TUR,2020,vegetables and fruits,386.94,1.1761094224924011
TZA,2020,cereals and tubers,38145.45,19.531720430107526
TZA,2020,"meat, fish and eggs",1724.82,3.0473851590106005
TZA,2020,miscellaneous food,253.81,1.2261352657004831
TZA,2020,non-food,8.95,0.8136363636363636
TZA,2020,oil and fats,781.87,2.588973509933775
TZA,2020,pulses and nuts,16924.420000000002,18.680375275938193
TZA,2020,vegetables and fruits,642.147,0.5511991416309013
UGA,2020,cereals and tubers,180.42,0.4166743648960739
UGA,2020,"meat, fish and eggs",23.35,4.67
UGA,2020,milk and dairy,2.42,0.484
UGA,2020,miscellaneous food,3.78,0.54
UGA,2020,oil and fats,155.48,1.602886597938144
UGA,2020,pulses and nuts,114.52,0.9088888888888887
UGA,2020,vegetables and fruits,2.57,0.514
UKR,2020,cereals and tubers,1710.35,0.6927298501417578
UKR,2020,"meat, fish and eggs",4437.93,3.225239825581395
UKR,2020,milk and dairy,1434.02,2.3781426202321723
UKR,2020,miscellaneous food,122.86,0.5795283018867925
UKR,2020,non-food,2254.725,1.0390437788018432
UKR,2020,oil and fats,1092.68,1.855144312393888
UKR,2020,vegetables and fruits,391.12,0.3895617529880478
YEM,2020,cereals and tubers,1711.08,2.037
YEM,2020,"meat, fish and eggs",50626.84,130.48154639175257
YEM,2020,miscellaneous food,441.63,1.165250659630607
YEM,2020,non-food,15936.77,12.277942989214177
YEM,2020,oil and fats,581.32,2.821941747572816
YEM,2020,pulses and nuts,1957.69,2.7002620689655172
YEM,2020,vegetables and fruits,800.12,2.204187327823691
ZAF,2020,cereals and tubers,8.17,0.2269444444444444
ZMB,2020,cereals and tubers,852.388,0.4421099585062241
ZMB,2020,non-food,15.33,0.9017647058823528
ZMB,2020,pulses and nuts,1299.4,1.2189493433395873
ZWE,2020,cereals and tubers,0.93203,0.0008442300724637
ZWE,2020,"meat, fish and eggs",5.21668,0.0086944666666666
ZWE,2020,miscellaneous food,1.12966,0.0008144628695025
ZWE,2020,non-food,1.777806,0.0008766301775147
ZWE,2020,oil and fats,0.81082,0.0021170234986945
ZWE,2020,pulses and nuts,0.97888,0.0027419607843137
AFG,2021,cereals and tubers,1462.92,0.6062660588479072
AFG,2021,miscellaneous food,333.82,0.4090931372549019
AFG,2021,non-food,5252.09,3.2181924019607844
AFG,2021,oil and fats,686.65,1.6829656862745097
AFG,2021,pulses and nuts,468.2,1.147549019607843
ARG,2021,cereals and tubers,52.3,0.8435483870967742
ARG,2021,"meat, fish and eggs",4.47,4.47
ARG,2021,milk and dairy,10.12,0.8433333333333333
ARG,2021,miscellaneous food,9.3,0.775
ARM,2021,cereals and tubers,1027.93,1.134580573951435
ARM,2021,"meat, fish and eggs",2755.43,4.1748939393939395
ARM,2021,milk and dairy,759.6899999999999,2.1582102272727273
ARM,2021,miscellaneous food,437.34,1.1043939393939393
ARM,2021,non-food,232.39,0.8802651515151516
ARM,2021,oil and fats,301.52,2.284242424242424
ARM,2021,pulses and nuts,716.18,1.9838781163434904
ARM,2021,vegetables and fruits,768.58,0.8317965367965369
BDI,2021,cereals and tubers,1058.63,0.6025213431986342
BDI,2021,"meat, fish and eggs",3733.43,6.538406304728547
BDI,2021,miscellaneous food,154.87,0.6049609375
BDI,2021,non-food,766.3,1.505500982318271
BDI,2021,oil and fats,711.76,1.64
BDI,2021,pulses and nuts,252.32,0.6801078167115903
BDI,2021,vegetables and fruits,299.26,0.5315452930728242
BEN,2021,cereals and tubers,4688.3774,0.8429301330456671
BEN,2021,"meat, fish and eggs",2723.44,4.262034428794992
BEN,2021,miscellaneous food,141.0,2.35
BEN,2021,oil and fats,1768.67,1.8010896130346232
BEN,2021,pulses and nuts,2162.91,1.0744709388971685
BEN,2021,vegetables and fruits,4975.015,1.4214328571428572
BFA,2021,cereals and tubers,10134.83,4.929392023346304
BFA,2021,pulses and nuts,796.1,0.7378127896200185
BGD,2021,cereals and tubers,668.41,1.042761310452418
BGD,2021,oil and fats,504.99,1.3575
BGD,2021,pulses and nuts,237.79,0.9145769230769232
BLR,2021,cereals and tubers,26.27,0.7297222222222222
BOL,2021,cereals and tubers,7189.403,10.71446050670641
BOL,2021,"meat, fish and eggs",514.371,2.3065964125560536
BOL,2021,milk and dairy,45.66,0.7024615384615384
BOL,2021,miscellaneous food,41.45,0.6908333333333334
BTN,2021,cereals and tubers,166.92,0.3964845605700712
BTN,2021,miscellaneous food,1.2,0.12
BTN,2021,oil and fats,409.62,2.0481
BTN,2021,pulses and nuts,241.26,1.1488571428571428
CAF,2021,cereals and tubers,420.374,0.6031190817790532
CAF,2021,"meat, fish and eggs",1331.82,5.841315789473684
CAF,2021,miscellaneous food,616.98,1.5011678832116788
CAF,2021,oil and fats,309.79,1.7021428571428572
CAF,2021,pulses and nuts,537.29,1.0292911877394637
CIV,2021,cereals and tubers,153.46,0.6065612648221345
CIV,2021,"meat, fish and eggs",523.93,3.824306569343065
CIV,2021,oil and fats,24.6,1.5375
CIV,2021,pulses and nuts,73.91,1.0409859154929575
CMR,2021,cereals and tubers,17674.68,9.600586637696903
CMR,2021,"meat, fish and eggs",1826.28,3.0590954773869345
CMR,2021,milk and dairy,588.25,4.82172131147541
CMR,2021,miscellaneous food,250.9,0.9724806201550388
CMR,2021,non-food,399.71,5.7101428571428565
CMR,2021,oil and fats,2780.26,6.083719912472648
CMR,2021,pulses and nuts,9745.02,17.156725352112677
CMR,2021,vegetables and fruits,2073.66,5.132821782178217
COD,2021,cereals and tubers,1115.561,0.552531451213472
COD,2021,"meat, fish and eggs",5885.53,4.001040108769544
COD,2021,miscellaneous food,705.27,1.181356783919598
COD,2021,non-food,610.93,1.12097247706422
COD,2021,oil and fats,799.915,1.457040072859745
COD,2021,pulses and nuts,651.76,1.1576554174067497
COD,2021,vegetables and fruits,102.488,0.4083187250996016
COG,2021,cereals and tubers,54.92,0.9985454545454546
COG,2021,oil and fats,39.98,1.8172727272727272
COG,2021,pulses and nuts,90.19,3.2210714285714284
COL,2021,cereals and tubers,1469.17,0.9165127885215222
COL,2021,"meat, fish and eggs",4211.826,3.621518486672399
COL,2021,milk and dairy,1838.0,4.9013333333333335
COL,2021,miscellaneous food,1062.39,1.8191609589041096
COL,2021,oil and fats,457.86,2.0811818181818182
COL,2021,pulses and nuts,406.26,1.3021153846153846
COL,2021,vegetables and fruits,1644.094,0.5830120567375887
CPV,2021,cereals and tubers,64.21,0.9878461538461536
DJI,2021,cereals and tubers,156.65,0.6900881057268723
DJI,2021,miscellaneous food,30.97,0.7202325581395349
DJI,2021,non-food,24.64,0.8213333333333334
DJI,2021,oil and fats,63.05,1.704054054054054
DJI,2021,pulses and nuts,36.19,1.3403703703703702
DOM,2021,cereals and tubers,945.03,13.310281690140844
DOM,2021,"meat, fish and eggs",14.74,1.2283333333333333
DOM,2021,pulses and nuts,1422.18,29.62875
DZA,2021,cereals and tubers,12.58,0.629
DZA,2021,"meat, fish and eggs",35.74,2.552857142857143
DZA,2021,milk and dairy,9.481,0.6320666666666667
DZA,2021,miscellaneous food,5.1899999999999995,0.8649999999999999
DZA,2021,oil and fats,6.319999999999999,2.1066666666666665
DZA,2021,pulses and nuts,16.24,1.8044444444444443
DZA,2021,vegetables and fruits,20.16,1.26
ECU,2021,cereals and tubers,158.64,0.7931999999999999
ECU,2021,miscellaneous food,10.62,0.6637500000000001
ECU,2021,oil and fats,97.06,2.6232432432432433
ECU,2021,pulses and nuts,91.08,1.543728813559322
ECU,2021,vegetables and fruits,362.33,0.6709814814814814
EGY,2021,cereals and tubers,37.58,0.5368571428571428
EGY,2021,"meat, fish and eggs",126.63,2.7528260869565218
EGY,2021,milk and dairy,33.55,1.0484375
EGY,2021,miscellaneous food,16.56,0.871578947368421
EGY,2021,oil and fats,132.72,3.16
EGY,2021,pulses and nuts,62.62,1.5273170731707315
EGY,2021,vegetables and fruits,35.05,0.6872549019607842
ETH,2021,cereals and tubers,110870.98,57.356947749612
ETH,2021,"meat, fish and eggs",95353.635,151.35497619047618
ETH,2021,milk and dairy,122.88,1.1377777777777778
ETH,2021,miscellaneous food,2327.4700000000003,12.649293478260873
ETH,2021,non-food,703.6,4.3975
ETH,2021,oil and fats,348.96,2.4574647887323944
ETH,2021,pulses and nuts,67698.47,104.15149230769232
ETH,2021,vegetables and fruits,167.4,0.7643835616438357
FJI,2021,cereals and tubers,100.01,0.813089430894309
FJI,2021,"meat, fish and eggs",83.3,5.20625
FJI,2021,miscellaneous food,36.19,9.0475
FJI,2021,pulses and nuts,96.984,1.7959999999999998
FJI,2021,vegetables and fruits,1343.942,1.6736513075965131
GHA,2021,cereals and tubers,53092.73,25.42755268199234
GHA,2021,"meat, fish and eggs",15575.59,31.78691836734694
GHA,2021,pulses and nuts,5626.39,17.861555555555558
GHA,2021,vegetables and fruits,10186.228,7.841591993841417
GIN,2021,cereals and tubers,555.75,0.7697368421052632
GIN,2021,"meat, fish and eggs",932.17,3.3774275362318837
GIN,2021,miscellaneous food,339.27,1.1658762886597938
GIN,2021,oil and fats,294.03,1.5156185567010307
GIN,2021,pulses and nuts,217.06,1.1131282051282052
GIN,2021,vegetables and fruits,363.72,1.2413651877133105
GMB,2021,cereals and tubers,2103.73,0.7737146009562339
GMB,2021,"meat, fish and eggs",7026.24,2.5192685550376477
GMB,2021,milk and dairy,1198.52,2.155611510791367
GMB,2021,miscellaneous food,2557.019,1.5610616605616603
GMB,2021,non-food,432.0,1.0
GMB,2021,oil and fats,1461.95,1.874294871794872
GMB,2021,pulses and nuts,486.31,1.1948648648648648
GMB,2021,vegetables and fruits,6656.07,1.5493645251396648
GNB,2021,cereals and tubers,1519.23,0.7335731530661517
